Time,discription,T1_comp_in,T2_comp_out,T3_cond_in,T4_cond_out,T5_exv_in,T6_exv_out,T7_evap_out,T10_ballvalve_in,T11_ballvalve_out,T12_HGB_out,T13_after_bypass,T14_after_sightglass,T15_ballvalve2_in,T16_comp_shell_top,T17_comp_shell_bottom,Free,T20_evap_in,T21_evap_in,T22_evap_in,T23_evap_in,T24_evap_in,T25_evap_in,Free,T40_evap_air_in,T41_evap_air_in,T42_evap_air_in,T43_evap_air_in,T44_evap_air_in,T45_evap_air_in,T46_evap_air_in,T47_evap_air_in,T48_evap_air_in,T_average_evap_air_in,T27_evap_out,T28_evap_out,T29_evap_out,T30_evap_out,T31_evap_out,T32_evap_out,Free,T50_evap_air_out,T51_evap_air_out,T52_evap_air_out,T53_evap_air_out,T54_evap_air_out,T55_evap_air_out,T56_evap_air_out,T57_evap_air_out,T58_evap_air_out,T_average_evap_air_out,T60_cond_air_in,T61_cond_air_in,T62_cond_air_in,T63_cond_air_in,T64_cond_air_in,T65_cond_air_in,T66_cond_air_in,T67_cond_air_in,T68_cond_air_in,T_average_cond_air_in,Free,Free,Free,Free,Free,Free,Free,T64_cond_air_out,T65_cond_air_out,T66_cond_air_out,T67_cond_air_out,T68_cond_air_out,T69_cond_air_out,T70_cond_air_out,T71_cond_air_out,T72_cond_air_out,T_average_cond_air_out,Free,Free,Free,Free,Free,T80_evap_new_grid,T81_evap_new_grid,T82_evap_new_grid,T83_evap_new_grid,T84_evap_new_grid,T85_evap_new_grid,T86_evap_new_grid,T87_evap_new_grid,T88_evap_new_grid,T89_evap_new_grid,T90_evap_new_grid,T91_evap_new_grid,T92_evap_new_grid,T93_evap_new_grid,T94_evap_new_grid,T95_evap_new_grid,T96_evap_new_grid,T97_evap_new_grid,T_average_evap_new_grid,Air_pressure_out,PT_total_power,Free,Free,Free,Free,Free,Free,T_dp_chilled_mirror_out,Free,m_R,T_dp_chilled_mirror_in,PT_fan_evap,PT_fan_cond,Free,Free,VLN_avg,VLL_avg,kWH,AMP_avg,WL2-N,WL3-N,Hzsys,PFSYS,PT_comp_power,AL1,AL2,AL,WL1-N,N/A,N/A,N/A,N/A ,N/A,P1_comp_in,P2_comp_out,P3_cond_out,P4_MM_out,P5_exv_in,P6_exv_out,P7_evap_in,P8_evap_out,Q_nozzle_apx,T_nozzle_in,P_atm,P_nozzle_in ,P_nozzle_out,dP_nozzle,T_room_1155,RH_room_1155,T_room_1151,RH_room_1151
[dd.mm.yyyy HH:MM:SS],[-],[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[-],[C],[C],[C],[C],[C],[C],[-],[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[-],[C],[C],[C],[C],[C] ,[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[-],[-],[-],[-],[-],[-],[-],[C],[C],[C],[C],[C] ,[C] ,[C],[C],[C],[C],[-],[-],[-],[-],[-],[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[C],[inH2O],[kW],[-],[-],[-],[-],[-],[-],[C],[-],[g/s],[C],[kW],[kW],[-],[-],[V],[V],[KW-h],[A],[V],[V],[Hz],[-],[kW],[A],[A],[A],[V],[-],[-],[-],[-],[-],[kPa],[kPa],[kPa],[kPa],[kPa],[kPa],[kPa],[kPa],[cfm],[C],[kPa],[kPa],[kPa],[kPa],[C],[-],[C],[-]
04.01.2016 14:01:30,,18.238333,85.454473,83.424417,40.996568,40.723247,12.849589,14.029635,69.735965,52.866454,46.798819,46.053058,40.554312,45.064401,80.304918,46.788538,0,12.119856,11.858741,13.232419,12.560363,11.010855,11.293135,0,28.314966,28.422977,28.574212,28.609371,28.699957,28.567574,28.510168,28.321246,28.544433,28.507212,22.30943,23.156483,22.308889,21.373288,20.218994,16.020233,33.872716,16.578077,16.956399,16.661657,16.224108,16.082633,16.283957,16.255121,16.275071,16.928125,16.414628,34.125763,33.004065,32.226541,33.941117,33.037665,32.183797,33.872716,33.475451,32.693759,33.173431,0,0,0,0,0,0,0,44.923137,40.865148,43.736333,43.658356,43.13473,39.774545,42.758633,40.419104,42.067686,42.370852,0,0,0,0,0,16.344798,16.60663,15.260347,16.541903,16.472821,15.939595,15.257624,15.017434,14.966593,15.166311,15.075535,14.800254,13.975624,13.982167,14.038688,12.222682,12.743673,12.971278,14.854664,1.032465,7.667014,0,0,0,0,0,0,11.499698,0,120.681387,15.05549,0.77067,1.036623,0,0,120.2,208.1,98.62,18.225,7.806,7.524,59.98,0.88,5.83975,18.55,18.45,17.625,8.031,0,0,0,0,0,457.46,2050.74,1976.08,1968.72,1947.84,698.21,491.35,463.38,1690.940585,18.652106,101.320749,101.320749,0.041561,0.241644,26.536531,0.509621,34.980465,0.400001
04.01.2016 14:01:34,,18.261921,85.436058,83.450137,41.103133,40.731592,12.867822,14.047353,69.738416,52.875684,46.804877,46.050582,40.566203,45.076406,80.316787,46.782347,0,12.116468,11.859542,13.241584,12.564984,11.007281,11.296486,0,28.44655,28.527102,28.675633,28.664511,28.63312,28.516159,28.445474,28.311269,28.484226,28.522671,22.30375,23.155493,22.315293,21.383128,20.214207,16.018329,33.786879,16.588141,16.968453,16.661023,16.284412,16.100319,16.283686,16.249409,16.297651,16.88091,16.429137,34.349729,33.396911,32.542759,34.009764,33.015575,32.133254,33.786879,32.723863,32.353045,33.145753,0,0,0,0,0,0,0,44.947682,40.597404,43.798646,43.650316,43.222601,39.570755,42.724516,40.061879,42.07667,42.294497,0,0,0,0,0,16.218506,16.625237,15.278069,16.538754,16.50938,15.956761,15.264091,15.003567,14.951455,15.140464,15.096528,14.772764,13.935026,13.978282,14.022082,12.231171,12.764531,12.973576,14.847791,1.092912,7.658338,0,0,0,0,0,0,11.497731,0,120.772719,15.045918,0.774355,1.038842,0,0,120.3,208.1,98.64,18.2,7.799,7.517,59.98,0.88,5.836,18.55,18.45,17.625,8.024,0,0,0,0,0,456.65,2051.14,1977.67,1969.94,1949.95,700.03,491.04,462.2,1681.461276,18.667014,101.320749,101.320749,0.038081,0.238955,26.596933,0.511904,34.979432,0.399297
04.01.2016 14:01:38,,18.208399,85.453035,83.471876,41.040583,40.785216,12.887592,14.050454,69.739307,52.883737,46.797495,46.05458,40.569801,45.072729,80.329386,46.775184,0,12.114873,11.850661,13.246537,12.552652,11.0086,11.297804,0,28.368727,28.486779,28.579347,28.665809,28.735943,28.614866,28.518354,28.368368,28.494494,28.536965,22.289482,23.145201,22.306257,21.384554,20.208949,15.993822,34.08294,16.573618,16.93998,16.655023,16.251024,16.105743,16.247578,16.223094,16.267527,16.90518,16.407948,34.064548,33.410808,32.574903,34.048833,33.776302,32.526629,34.08294,33.710035,32.624605,33.4244,0,0,0,0,0,0,0,44.992015,40.529258,43.678742,43.712414,43.142005,39.5118,42.745869,39.93221,42.123406,42.26308,0,0,0,0,0,16.146204,16.656305,15.275413,16.487688,16.517969,15.940863,15.240741,15.048299,14.917565,15.147974,15.142164,14.793534,13.912009,13.956903,14.037233,12.245437,12.752048,12.952546,14.842827,1.035687,7.663022,0,0,0,0,0,0,11.504795,0,120.864576,15.042836,0.773,1.035628,0,0,120.3,208.1,98.67,18.275,7.835,7.549,59.98,0.88,5.8625,18.625,18.5,17.7,8.064,0,0,0,0,0,457.28,2061.7,1988.06,1980.84,1959.96,700.8,492,463.19,1684.080815,18.665745,101.320749,101.320749,0.039144,0.239688,26.536236,0.510757,34.979202,0.398132
04.01.2016 14:01:42,,18.240883,85.617385,83.573361,41.24873,40.856494,12.945088,14.023548,69.759013,52.874883,46.797286,46.048237,40.595276,45.078446,80.330012,46.776725,0,12.116904,11.852329,13.264935,12.558868,11.007171,11.305304,0,28.4468,28.514077,28.63642,28.601261,28.724492,28.58099,28.526814,28.400153,28.570047,28.555673,22.29536,23.146749,22.311773,21.38466,20.218812,15.991933,34.11665,16.57028,16.94353,16.668907,16.271261,16.109295,16.295381,16.25113,16.28323,16.85399,16.424127,33.999507,33.703387,33.078942,34.030044,33.84842,33.051956,34.11665,33.761974,32.957768,33.616516,0,0,0,0,0,0,0,45.234182,40.713459,43.843007,43.794453,43.268399,39.79516,42.813427,40.173007,42.138478,42.419286,0,0,0,0,0,16.221206,16.646246,15.247007,16.395666,16.508997,15.929891,15.222681,15.152425,14.949073,15.154966,15.248459,14.793628,13.894655,13.936277,14.028967,12.285398,12.749127,12.947078,14.850653,1.087598,7.688004,0,0,0,0,0,0,11.506516,0,121.190926,15.062227,0.774491,1.03885,0,0,120.3,208.1,98.69,18.3,7.856,7.572,59.98,0.88,5.873,18.675,18.55,17.725,8.089,0,0,0,0,0,457.89,2067.37,1993.62,1985.42,1964.4,701.42,492.09,463.37,1684.497817,18.664862,101.320749,101.320749,0.038057,0.239817,26.539924,0.509583,35.041391,0.398116
04.01.2016 14:01:46,,18.230831,85.634849,83.621364,41.442558,40.864387,12.99545,14.006147,69.769838,52.883241,46.812742,46.061087,40.606937,45.077494,80.368613,46.778401,0,12.111658,11.870755,13.258785,12.560175,11.018869,11.305702,0,28.446295,28.545683,28.655646,28.619591,28.649726,28.592862,28.524156,28.385115,28.592324,28.556822,22.30192,23.154566,22.321941,21.386893,20.223397,15.987827,33.98521,16.590291,16.906078,16.640148,16.267338,16.123329,16.270965,16.268245,16.290914,16.873633,16.419664,33.936278,33.870377,33.091083,33.819475,33.921098,33.260312,33.98521,33.923062,33.426659,33.692617,0,0,0,0,0,0,0,45.306963,40.866594,43.851011,43.843214,43.239887,39.949114,42.993266,40.444535,42.266429,42.529001,0,0,0,0,0,16.061267,16.633595,15.231434,16.232489,16.490904,15.912151,15.18732,15.144113,14.900266,15.150649,15.220542,14.770239,13.881244,13.898693,14.013559,12.247937,12.757709,12.956568,14.816149,1.123983,7.703,0,0,0,0,0,0,11.509663,0,121.204761,15.045049,0.77055,1.030385,0,0,120.3,208.1,98.72,18.375,7.883,7.599,59.98,0.88,5.897,18.725,18.6,17.775,8.107,0,0,0,0,0,458.15,2072.25,1995.22,1984.59,1960.49,700.72,492.84,463.82,1685.853586,18.656379,101.320749,101.320749,0.039327,0.240213,26.537416,0.509632,35.040178,0.398159
04.01.2016 14:01:50,,18.230354,85.721473,83.717076,41.482776,40.915052,12.980188,13.999814,69.801046,52.903117,46.829571,46.074218,40.635266,45.078579,80.400276,46.782982,0,12.127684,11.875312,13.275885,12.56746,11.027986,11.321376,0,28.445582,28.567573,28.645605,28.68722,28.662825,28.554657,28.487024,28.354977,28.615469,28.557882,22.294867,23.147879,22.317233,21.386875,20.211994,15.97239,33.931966,16.580482,16.903885,16.65409,16.247189,16.1088,16.238483,16.260066,16.292347,16.874522,16.410668,33.858563,33.407694,32.839405,34.026971,33.608319,32.667793,33.931966,33.401798,32.581263,33.369308,0,0,0,0,0,0,0,45.242751,40.514753,43.776805,43.87905,43.28354,39.667244,42.932843,40.149979,42.257601,42.411618,0,0,0,0,0,16.116168,16.612685,15.220664,16.309507,16.474162,15.889595,15.20015,15.074518,14.901114,15.130981,15.155672,14.781621,13.871368,13.877003,14.049665,12.252428,12.715902,12.944605,14.809878,0.980818,7.700887,0,0,0,0,0,0,11.515515,0,120.897359,15.055064,0.771335,1.04067,0,0,120.3,208.1,98.75,18.25,7.822,7.54,59.98,0.88,5.85275,18.575,18.475,17.65,8.041,0,0,0,0,0,457.74,2053.72,1976.55,1967.32,1945.32,698.72,491.71,463.77,1681.876225,18.664491,101.320749,101.320749,0.037562,0.239075,26.538399,0.509601,34.980792,0.398147
04.01.2016 14:01:54,,18.182379,85.463604,83.559815,41.119076,41.001385,12.893887,13.975276,69.815749,52.904668,46.837046,46.072066,40.650582,45.090908,80.434248,46.776459,0,12.138023,11.898401,13.289486,12.585438,11.036878,11.32899,0,28.421323,28.485551,28.677855,28.695075,28.730589,28.603413,28.506003,28.359783,28.571661,28.56125,22.295503,23.15284,22.307588,21.386608,20.218233,15.975025,33.819039,16.567704,16.91268,16.642038,16.243113,16.094203,16.225883,16.264876,16.291898,16.929536,16.405299,33.489646,32.855975,32.521494,33.797964,32.806819,32.510945,33.819039,32.862231,32.513448,33.019729,0,0,0,0,0,0,0,45.007932,40.554645,43.558209,43.727638,43.201203,39.567431,42.803489,40.067264,42.162246,42.294451,0,0,0,0,0,16.130808,16.610457,15.228417,16.362045,16.454708,15.873577,15.224242,15.078096,14.900698,15.139461,15.216254,14.809536,13.896399,13.929842,14.0547,12.261113,12.725101,12.976178,14.826202,1.08054,7.650461,0,0,0,0,0,0,11.513466,0,120.291996,15.041279,0.774717,1.042682,0,0,120.3,208.1,98.77,18.2,7.799,7.524,59.97,0.88,5.836,18.575,18.475,17.65,8.037,0,0,0,0,0,457.76,2054.58,1981.14,1972.66,1950.9,699.55,492.31,463.29,1688.008588,18.658639,101.320749,101.320749,0.038786,0.240826,26.539367,0.509644,35.038604,0.39819
04.01.2016 14:01:58,,18.18013,85.493437,83.525098,41.007426,41.130425,12.937835,13.906752,69.824612,52.916407,46.848704,46.071694,40.702455,45.092511,80.459401,46.784181,0,12.124282,11.886114,13.279943,12.576798,11.028225,11.324348,0,28.455685,28.557046,28.663061,28.652299,28.69212,28.566374,28.482775,28.358981,28.550946,28.553254,22.290894,23.148595,22.296666,21.367735,20.20187,15.962951,33.759784,16.561258,16.918924,16.586823,16.214357,16.082857,16.2042,16.267496,16.263869,16.90678,16.387473,34.001247,33.331571,32.432851,33.843194,33.563114,32.601814,33.759784,33.429482,32.725705,33.298751,0,0,0,0,0,0,0,45.068999,40.687507,43.660992,43.741981,43.212537,39.613109,42.81997,40.175121,42.102086,42.342478,0,0,0,0,0,15.887552,16.577465,15.214807,16.395599,16.421892,15.887734,15.227152,15.076104,14.909238,15.125124,15.130571,14.840232,13.948205,13.92385,14.041257,12.199041,12.687423,12.985808,14.804392,1.054066,7.667721,0,0,0,0,0,0,11.515056,0,120.577893,15.053458,0.771916,1.041124,0,0,120.3,208.1,98.8,18.275,7.829,7.547,59.96,0.88,5.8585,18.625,18.525,17.7,8.064,0,0,0,0,0,457.69,2060.58,1985.91,1976.77,1953.83,699.38,491.97,463.22,1684.041878,18.661983,101.320749,101.320749,0.038685,0.239692,26.597736,0.509611,35.038932,0.39813
04.01.2016 14:02:02,,18.159456,85.525223,83.558012,41.213339,41.141679,12.944142,13.943013,69.828149,52.922001,46.854365,46.076706,40.752459,45.110919,80.461844,46.796842,0,12.136729,11.893101,13.284739,12.580687,11.029204,11.321318,0,28.49522,28.584738,28.675504,28.690213,28.713351,28.618103,28.509931,28.397981,28.571283,28.584036,22.300189,23.151755,22.302173,21.373968,20.202146,15.968671,34.020122,16.557184,16.89872,16.602692,16.23132,16.064451,16.228055,16.257799,16.28736,16.909957,16.390948,34.006193,33.19089,32.483042,33.863858,32.86812,32.491624,34.020122,33.498211,32.653785,33.23065,0,0,0,0,0,0,0,45.07675,40.510714,43.757713,43.781105,43.242282,39.454659,42.816029,40.030781,42.183309,42.317038,0,0,0,0,0,15.869723,16.58775,15.238357,16.418035,16.431998,15.941022,15.207859,15.092577,14.918268,15.135605,15.139962,14.820025,13.937069,13.884177,14.055747,12.218106,12.681559,12.961026,14.807715,1.041742,7.680798,0,0,0,0,0,0,11.516663,0,120.605561,15.053015,0.769639,1.039506,0,0,120.3,208.1,98.82,18.275,7.831,7.551,59.98,0.88,5.86,18.65,18.525,17.7,8.066,0,0,0,0,0,457.75,2059.02,1984.05,1976.04,1954.07,699.82,491.97,463.26,1684.985083,18.658268,101.320749,101.320749,0.03817,0.239959,26.712901,0.509607,35.038867,0.398122
04.01.2016 14:02:06,,18.163947,85.563423,83.572609,41.237744,41.042214,12.938595,14.022453,69.850641,52.91862,46.863191,46.077661,40.759843,45.103755,80.457393,46.801732,0,12.1297,11.888438,13.290812,12.581122,11.033103,11.315377,0,28.428551,28.607411,28.67109,28.704095,28.707861,28.624811,28.497623,28.36755,28.537449,28.571827,22.303697,23.158324,22.306582,21.364662,20.20042,15.966757,34.083297,16.596428,16.924357,16.628156,16.252621,16.079951,16.23394,16.27384,16.306121,16.84533,16.411927,34.133652,33.678418,32.31134,33.941328,33.745223,32.460651,34.083297,33.791662,32.464585,33.401128,0,0,0,0,0,0,0,45.139081,40.800985,43.827726,43.828612,43.216769,39.672107,42.827927,40.202286,42.184567,42.411118,0,0,0,0,0,15.93629,16.656448,15.248872,16.415119,16.460633,15.977289,15.215651,15.119614,14.944038,15.181703,15.145394,14.749001,13.973222,13.85617,14.100256,12.19843,12.703776,12.959224,14.824507,1.055663,7.680585,0,0,0,0,0,0,11.514941,0,120.673028,15.03905,0.771698,1.03926,0,0,120.3,208.1,98.85,18.275,7.833,7.547,59.98,0.88,5.8615,18.625,18.5,17.675,8.06,0,0,0,0,0,457.31,2058.52,1983.43,1974.57,1952.61,698.66,491.76,463.13,1682.441418,18.672371,101.320749,101.320749,0.036924,0.239212,26.714327,0.509607,35.037588,0.398123
04.01.2016 14:02:10,,18.141205,85.551796,83.552351,41.228892,41.007694,12.907382,13.996464,69.839741,52.928989,46.873464,46.082254,40.752753,45.112967,80.466642,46.809819,0,12.138113,11.90177,13.289941,12.590078,11.028038,11.324343,0,28.430024,28.590945,28.617314,28.720993,28.780362,28.67902,28.568521,28.438995,28.592201,28.602042,22.299518,23.164061,22.308897,21.367881,20.18774,15.943688,34.014135,16.605826,16.932483,16.654051,16.265105,16.094976,16.237175,16.256581,16.297749,16.893333,16.417993,34.104313,33.738381,32.336142,34.012885,33.235649,32.185742,34.014135,33.328207,32.383172,33.259848,0,0,0,0,0,0,0,45.087349,40.668794,43.938434,43.760349,43.235345,39.574112,42.76103,40.174881,42.15543,42.372858,0,0,0,0,0,15.901105,16.60098,15.249607,16.460642,16.434712,15.981108,15.188611,15.121984,14.931882,15.240167,15.139049,14.680358,13.953603,13.823098,14.053743,12.169311,12.700278,12.953362,14.8102,1.108389,7.675115,0,0,0,0,0,0,11.513909,0,120.637918,15.027707,0.771444,1.040747,0,0,120.2,208,98.88,18.25,7.822,7.542,59.97,0.88,5.85525,18.625,18.5,17.675,8.06,0,0,0,0,0,457,2060.39,1986.82,1979.33,1957.41,699.25,491.67,462.93,1684.553086,18.673423,101.320749,101.320749,0.037573,0.239812,26.653188,0.508461,35.096367,0.398157
04.01.2016 14:02:14,,18.163185,85.561938,83.571733,41.145676,41.043478,12.942517,14.03643,69.861894,52.933905,46.876032,46.087893,40.773503,45.125419,80.462476,46.810856,0,12.141874,11.88204,13.276602,12.585648,11.025059,11.316628,0,28.485758,28.559849,28.638779,28.716268,28.735281,28.627298,28.550341,28.441445,28.628733,28.598195,22.308048,23.161771,22.316345,21.367573,20.191769,15.92832,33.805678,16.561459,16.929637,16.63815,16.242306,16.087592,16.282205,16.269692,16.278941,16.941418,16.411248,34.407259,33.938198,32.305165,34.204801,33.364616,32.24472,33.805678,32.879067,32.298548,33.272006,0,0,0,0,0,0,0,45.163527,40.901704,43.83554,43.863892,43.269261,39.730431,42.801165,40.200526,42.169503,42.437283,0,0,0,0,0,15.909192,16.590933,15.264235,16.375884,16.43917,16.047062,15.23047,15.115735,14.890403,15.274582,15.155676,14.665388,13.90936,13.866828,14.055302,12.213292,12.683777,12.920673,14.811553,1.16361,7.687676,0,0,0,0,0,0,11.510958,0,120.862412,15.017495,0.774614,1.034202,0,0,120.3,208.1,98.9,18.25,7.82,7.542,59.98,0.88,5.85225,18.6,18.475,17.65,8.043,0,0,0,0,0,457.28,2052.01,1977.58,1968.93,1946.06,698.77,491.2,463.28,1688.5995,18.659444,101.320749,101.320749,0.039511,0.240987,26.627158,0.507245,35.097121,0.398113
04.01.2016 14:02:18,,18.127178,85.443017,83.491493,40.749994,41.040114,12.896011,14.040127,69.860803,52.947694,46.875768,46.081715,40.773458,45.130421,80.457498,46.812998,0,12.150661,11.891557,13.264646,12.589153,11.029299,11.315947,0,28.400227,28.536396,28.626448,28.72062,28.765819,28.642413,28.537652,28.416733,28.607972,28.583809,22.304425,23.159051,22.323724,21.367016,20.200789,15.92395,33.728092,16.581205,16.898083,16.629432,16.223972,16.143442,16.236305,16.264235,16.296335,16.95137,16.409126,34.015634,33.444055,32.378414,33.56786,32.877033,32.348194,33.728092,33.105804,32.456734,33.102424,0,0,0,0,0,0,0,45.025919,40.920298,43.710376,43.679008,43.160177,39.723622,42.782491,40.231035,42.149932,42.375873,0,0,0,0,0,15.885737,16.606654,15.260915,16.438211,16.421891,16.043745,15.338062,15.131115,14.939925,15.254925,15.177772,14.767952,13.854234,13.900402,14.019266,12.248557,12.725937,12.913522,14.829379,1.052584,7.659417,0,0,0,0,0,0,11.513319,0,120.440796,15.009988,0.772601,1.042453,0,0,120.3,208.1,98.93,18.225,7.804,7.519,59.98,0.88,5.84275,18.575,18.45,17.625,8.035,0,0,0,0,0,457.11,2051.53,1976.71,1968.76,1947.98,699.43,490.98,463.07,1685.081411,18.665992,101.320749,101.320749,0.038064,0.239984,26.656564,0.508449,35.097466,0.398137
04.01.2016 14:02:22,,18.188743,85.455127,83.478682,40.729935,41.037765,12.897508,14.066431,69.855227,52.93805,46.870385,46.067123,40.785938,45.122605,80.448322,46.811332,0,12.150249,11.890781,13.267508,12.601116,11.027428,11.313348,0,28.457233,28.605951,28.692591,28.74389,28.734025,28.620661,28.501904,28.359452,28.520203,28.581768,22.300429,23.157221,22.313957,21.367529,20.199496,15.927913,33.789783,16.582265,16.911467,16.619976,16.222312,16.138154,16.241899,16.285244,16.302654,16.976172,16.412997,34.244082,33.054403,32.308743,33.776387,32.69191,32.450366,33.789783,33.023842,32.601627,33.104571,0,0,0,0,0,0,0,44.933065,40.664097,43.919397,43.640116,43.229062,39.684789,42.743217,40.279997,42.060424,42.350463,0,0,0,0,0,15.888701,16.591123,15.256801,16.409803,16.387317,16.056141,15.294014,15.135714,14.935446,15.224307,15.156048,14.839747,13.941177,13.927909,14.029868,12.258084,12.724945,12.930178,14.832629,1.006172,7.666583,0,0,0,0,0,0,11.516859,0,120.521998,15.011168,0.770601,1.034736,0,0,120.3,208.1,98.95,18.225,7.812,7.528,59.99,0.88,5.84375,18.575,18.45,17.625,8.039,0,0,0,0,0,456.99,2051.66,1975.55,1965.98,1943.38,697.82,491.07,462.76,1684.593229,18.661395,101.320749,101.320749,0.039972,0.239843,26.653351,0.509597,35.098662,0.396981
04.01.2016 14:02:26,,18.168912,85.458087,83.466101,40.957564,40.974159,12.863134,13.975965,69.834384,52.927353,46.85978,46.064387,40.780296,45.12557,80.426216,46.794602,0,12.134927,11.878915,13.254385,12.587075,11.016464,11.307853,0,28.383825,28.555515,28.677316,28.708347,28.736507,28.621709,28.54529,28.399075,28.594263,28.580205,22.312581,23.171527,22.337292,21.38258,20.219803,15.943039,33.924283,16.591398,16.932198,16.655035,16.285856,16.127158,16.288395,16.298733,16.33591,16.950141,16.439335,33.632968,32.663499,32.270666,33.861953,33.065141,32.529232,33.924283,33.380534,32.636683,33.107218,0,0,0,0,0,0,0,44.873195,40.523024,43.769106,43.655864,43.136846,39.582898,42.779903,40.099964,42.08737,42.278685,0,0,0,0,0,15.897162,16.625324,15.259096,16.448905,16.384169,16.033401,15.331342,15.130929,14.955173,15.227872,15.280697,14.841679,13.936022,13.925662,14.042524,12.270215,12.756762,12.937247,14.849121,1.01237,7.657493,0,0,0,0,0,0,11.51327,0,120.313174,15.03687,0.775282,1.036944,0,0,120.3,208.1,98.98,18.2,7.791,7.503,59.96,0.88,5.83125,18.525,18.425,17.575,8.016,0,0,0,0,0,456.6,2046.29,1971.83,1963.48,1941.83,698.03,491.18,462.21,1689.413204,18.653484,101.320749,101.320749,0.040343,0.24122,26.714229,0.509592,35.097924,0.396969
04.01.2016 14:02:30,,18.21257,85.393277,83.438521,40.792073,40.886577,12.844409,14.044364,69.843436,52.931288,46.865292,46.073194,40.777686,45.132637,80.428726,46.817176,0,12.140101,11.884273,13.249551,12.590973,11.005241,11.296997,0,28.474323,28.596491,28.629677,28.726359,28.758824,28.649947,28.58232,28.445618,28.674521,28.615342,22.315661,23.161447,22.334419,21.376275,20.215479,15.938698,33.93666,16.557144,16.951061,16.656135,16.259028,16.105949,16.301829,16.30999,16.326855,16.927861,16.433499,33.917194,32.836238,32.170391,33.952733,33.079314,32.366393,33.93666,33.531019,32.685722,33.163963,0,0,0,0,0,0,0,44.852792,40.812524,43.706155,43.692154,43.147621,39.622503,42.7279,40.271403,42.025935,42.317665,0,0,0,0,0,15.919001,16.521502,15.261705,16.373175,16.429389,16.017325,15.335948,15.129181,14.975941,15.226488,15.305271,14.852643,13.866476,13.941906,14.057313,12.277383,12.772733,12.936114,14.844416,1.041889,7.639588,0,0,0,0,0,0,11.511303,0,120.373854,15.023478,0.775432,1.037143,0,0,120.3,208.2,99.01,18.225,7.812,7.519,59.97,0.88,5.84325,18.575,18.475,17.625,8.039,0,0,0,0,0,456.71,2051.8,1974.85,1964.73,1942.95,697.59,490.35,462.33,1688.76897,18.681133,101.320749,101.320749,0.038903,0.241008,26.71472,0.507303,35.099055,0.397013
04.01.2016 14:02:34,,18.300604,85.457224,83.456028,40.748149,40.842219,12.829052,14.107219,69.833916,52.927736,46.856668,46.06806,40.746821,45.131444,80.420204,46.805269,0,12.13188,11.874956,13.242066,12.589306,11.002114,11.286765,0,28.547131,28.662295,28.714313,28.727766,28.726869,28.651533,28.545875,28.454381,28.603279,28.625938,22.313439,23.158327,22.341577,21.385425,20.22518,15.95134,33.971856,16.600057,16.949191,16.679646,16.273843,16.132556,16.290528,16.311927,16.329518,16.92581,16.445908,33.825766,32.612259,32.109953,33.618389,32.751522,32.181136,33.971856,33.296446,32.666071,33.003711,0,0,0,0,0,0,0,44.832239,40.540202,43.696749,43.586513,43.133956,39.495194,42.693834,40.009629,42.091397,42.231079,0,0,0,0,0,15.981009,16.587102,15.240432,16.471786,16.469791,16.05883,15.372579,15.119706,14.995517,15.171992,15.320847,14.882572,13.902067,13.89516,14.036379,12.277894,12.739785,12.907356,14.857267,0.981044,7.656932,0,0,0,0,0,0,11.513155,0,120.487085,15.026789,0.771279,1.040191,0,0,120.3,208.2,99.03,18.175,7.785,7.494,59.97,0.88,5.82675,18.525,18.4,17.55,8.01,0,0,0,0,0,456.49,2044.98,1972.32,1964.41,1943.42,697.54,490.52,462.03,1684.068534,18.669646,101.320749,101.320749,0.039826,0.239685,26.713999,0.509629,35.085565,0.396988
04.01.2016 14:02:38,,18.295796,85.403032,83.430711,40.846926,40.824129,12.83287,14.127174,69.819935,52.919147,46.843385,46.054977,40.71456,45.1089,80.397635,46.797016,0,12.119298,11.871659,13.244592,12.583099,10.994075,11.284377,0,28.530249,28.671066,28.737432,28.775098,28.729899,28.629092,28.519306,28.435165,28.550879,28.619798,22.326577,23.177583,22.360666,21.398754,20.230572,15.958749,33.936028,16.61562,16.942275,16.665114,16.256766,16.163724,16.293944,16.341821,16.346355,17.016221,16.453202,34.03532,32.722273,32.219656,33.73903,32.832567,32.335718,33.936028,33.494299,32.557618,33.096946,0,0,0,0,0,0,0,44.813321,40.273728,43.60586,43.592568,43.123524,39.452374,42.731994,40.065284,42.101185,42.195538,0,0,0,0,0,15.989042,16.690493,15.222693,16.332026,16.490513,16.114386,15.376623,15.114855,15.013725,15.214886,15.316905,14.91876,13.904845,14.068779,14.034249,12.265203,12.741634,12.912297,14.87344,1.028177,7.666541,0,0,0,0,0,0,11.52494,0,120.529637,15.027904,0.772922,1.04421,0,0,120.3,208.1,99.06,18.2,7.799,7.509,59.97,0.88,5.836,18.55,18.425,17.6,8.018,0,0,0,0,0,456.74,2048.79,1974.24,1966.8,1945.51,697.15,490.93,462.2,1688.135356,18.65463,101.320749,101.320749,0.042464,0.240849,26.703263,0.510799,35.086926,0.395821
